"","Symbol","Year","Count"
"12952","CNQR","2014",3
"12953","CNS","2008",3
"12954","CNS","2015",3
"12955","CNSL","2015",3
"12956","CNW","2006",3
"12957","CNX","2015",3
"12958","CNXS","2006",3
"12959","CO","2008",3
"12960","COBR","2014",3
"12961","COG","2006",3
"12962","COHR","2006",3
"12963","COL","2006",3
"12964","COLB","2006",3
"12965","COLB","2010",3
"12966","CONE","2015",3
"12967","CONN","2013",3
"12968","COO","2015",3
"12969","COP","2015",3
"12970","COR","2013",3
"12971","CORE","2015",3
"12972","CORR","2008",3
"12973","CORSQ","2006",3
"12974","CORSQ","2007",3
"12975","CORT","2010",3
"12976","COST","2015",3
"12977","COTY","2013",3
"12978","COTY","2015",3
"12979","COVS","2015",3
"12980","COWN","2012",3
"12981","CP","2011",3
"12982","CP","2015",3
"12983","CPB","2015",3
"12984","CPE","2010",3
"12985","CPE","2015",3
"12986","CPHC","2015",3
"12987","CPHD","2015",3
"12988","CPII","2008",3
"12989","CPK","2015",3
"12990","CPN","2010",3
"12991","CPN","2011",3
"12992","CPN","2014",3
"12993","CPN","2015",3
"12994","CPRT","2015",3
"12995","CPST","2010",3
"12996","CPST","2015",3
"12997","CPT","2008",3
"12998","CPT","2011",3
"12999","CPT","2013",3
"13000","CPWR","2014",3
"13001","CQB","2006",3
"13002","CQB","2008",3
"13003","CQB","2010",3
"13004","CR","2015",3
"13005","CRA","2009",3
"13006","CRC","2015",3
"13007","CRDS","2015",3
"13008","CRE","2009",3
"13009","CRI","2013",3
"13010","CRI","2014",3
"13011","CRI","2015",3
"13012","CRL","2008",3
"13013","CRL","2011",3
"13014","CRM","2008",3
"13015","CRM","2011",3
"13016","CRM","2013",3
"13017","CRM","2015",3
"13018","CRMD","2015",3
"13019","CROX","2007",3
"13020","CROX","2008",3
"13021","CROX","2009",3
"13022","CRS","2010",3
"13023","CRTN","2009",3
"13024","CRTN","2015",3
"13025","CRTX","2008",3
"13026","CRUS","2007",3
"13027","CRUS","2015",3
"13028","CRWN","2015",3
"13029","CRXLY","2006",3
"13030","CRXM","2009",3
"13031","CRY","2015",3
"13032","CRYFQ","2006",3
"13033","CSBK","2014",3
"13034","CSBK","2015",3
"13035","CSC","2007",3
"13036","CSC","2008",3
"13037","CSC","2015",3
"13038","CSCD","2006",3
"13039","CSCO","2015",3
"13040","CSFL","2014",3
"13041","CSGP","2008",3
"13042","CSGP","2009",3
"13043","CSGP","2011",3
"13044","CSH","2011",3
"13045","CSI","2009",3
"13046","CSI","2013",3
"13047","CSI","2015",3
"13048","CSII","2011",3
"13049","CSKEQ","2007",3
"13050","CSL","2006",3
"13051","CSL","2011",3
"13052","CSL","2015",3
"13053","CSRE","2011",3
"13054","CST","2013",3
"13055","CST","2015",3
"13056","CSTM","2014",3
"13057","CSU","2011",3
"13058","CSV","2008",3
"13059","CSWC","2006",3
"13060","CSWC","2007",3
"13061","CSWC","2015",3
"13062","CSX","2011",3
"13063","CTAS","2007",3
"13064","CTAS","2010",3
"13065","CTAS","2012",3
"13066","CTAS","2014",3
"13067","CTB","2013",3
"13068","CTB","2015",3
"13069","CTDBQ","2006",3
"13070","CTF","2015",3
"13071","CTFO","2010",3
"13072","CTG","2014",3
"13073","CTL","2012",3
"13074","CTL","2013",3
"13075","CTL","2015",3
"13076","CTMCY","2008",3
"13077","CTO","2008",3
"13078","CTO","2011",3
"13079","CTO","2015",3
"13080","CTRX","2008",3
"13081","CTS","2015",3
"13082","CTSH","2011",3
"13083","CTSH","2015",3
"13084","CTV","2010",3
"13085","CTWS","2012",3
"13086","CTWS","2015",3
"13087","CTXS","2008",3
"13088","CTXS","2011",3
"13089","CTXS","2013",3
"13090","CTXS","2015",3
"13091","CTZN","2008",3
"13092","CUB","2013",3
"13093","CUB","2015",3
"13094","CUTR","2007",3
"13095","CUTR","2015",3
"13096","CVA","2015",3
"13097","CVC","2015",3
"13098","CVCO","2015",3
"13099","CVE","2012",3
"13100","CVEO","2014",3
"13101","CVG","2007",3
"13102","CVG","2015",3
"13103","CVGI","2006",3
"13104","CVGI","2007",3
"13105","CVGW","2015",3
"13106","CVI","2008",3
"13107","CVI","2015",3
"13108","CVLT","2015",3
"13109","CVLY","2015",3
"13110","CVO","2009",3
"13111","CVRR","2015",3
"13112","CVS","2015",3
"13113","CVU","2012",3
"13114","CVX","2015",3
"13115","CW","2015",3
"13116","CWAY","2015",3
"13117","CWCO","2010",3
"13118","CWEI","2015",3
"13119","CWST","2006",3
"13120","CWST","2015",3
"13121","CWT","2010",3
"13122","CWT","2015",3
"13123","CX","2013",3
"13124","CX","2014",3
"13125","CXH","2013",3
"13126","CXH","2015",3
"13127","CXO","2013",3
"13128","CXO","2015",3
"13129","CXR","2006",3
"13130","CXW","2007",3
"13131","CXW","2013",3
"13132","CY","2015",3
"13133","CYCL","2009",3
"13134","CYHHZ","2015",3
"13135","CYNO","2015",3
"13136","CYS","2010",3
"13137","CYT","2015",3
"13138","CZN","2008",3
"13139","CZR","2014",3
"13140","CZZ","2015",3
"13141","D","2015",3
"13142","DAC","2009",3
"13143","DADE","2007",3
"13144","DAI","2008",3
"13145","DAKP","2015",3
"13146","DAKT","2015",3
"13147","DAL","2007",3
"13148","DAL","2008",3
"13149","DAL","2011",3
"13150","DAL","2015",3
"13151","DAN","2015",3
"13152","DANOY","2007",3
"13153","DAR","2011",3
"13154","DATA","2015",3
"13155","DBD","2015",3
"13156","DBTK","2009",3
"13157","DCEL","2007",3
"13158","DCI","2015",3
"13159","DCM","2007",3
"13160","DCO","2006",3
"13161","DCO","2008",3
"13162","DCO","2015",3
"13163","DD","2015",3
"13164","DDC","2015",3
"13165","DDE","2015",3
"13166","DDF","2015",3
"13167","DDIC","2008",3
"13168","DDIC","2009",3
"13169","DDR","2008",3
"13170","DDS","2007",3
"13171","DDS","2013",3
"13172","DDS","2014",3
"13173","DE","2015",3
"13174","DECK","2012",3
"13175","DEL","2015",3
"13176","DELL","2013",3
"13177","DENN","2015",3
"13178","DEO","2015",3
"13179","DEST","2012",3
"13180","DF","2014",3
"13181","DF","2015",3
"13182","DFG","2011",3
"13183","DFS","2007",3
"13184","DFS","2012",3
"13185","DFS","2015",3
"13186","DG","2006",3
"13187","DG","2015",3
"13188","DGAS","2010",3
"13189","DGI","2009",3
"13190","DGI","2011",3
"13191","DGI","2015",3
"13192","DGICA","2015",3
"13193","DGII","2008",3
"13194","DGII","2015",3
"13195","DGLY","2009",3
"13196","DGX","2007",3
"13197","DGX","2015",3
"13198","DHFT","2009",3
"13199","DHG","2015",3
"13200","DHI","2011",3
"13201","DHR","2011",3
"13202","DHT","2015",3
"13203","DHX","2015",3
"13204","DIAX","2013",3
"13205","DINE","2006",3
"13206","DIOD","2014",3
"13207","DIOMQ","2006",3
"13208","DIS","2015",3
"13209","DISCA","2015",3
"13210","DISCK","2015",3
"13211","DISH","2015",3
"13212","DITC","2006",3
"13213","DJ","2007",3
"13214","DJCO","2014",3
"13215","DJO","2007",3
"13216","DLB","2015",3
"13217","DLHC","2015",3
"13218","DLLR","2011",3
"13219","DLNO","2007",3
"13220","DLR","2010",3
"13221","DLTR","2006",3
"13222","DLTR","2007",3
"13223","DLX","2015",3
"13224","DMB","2014",3
"13225","DMD","2012",3
"13226","DMD","2015",3
"13227","DMF","2006",3
"13228","DMND","2015",3
"13229","DNB","2010",3
"13230","DNB","2012",3
"13231","DNEX","2008",3
"13232","DNKN","2012",3
"13233","DNR","2012",3
"13234","DNR","2013",3
"13235","DO","2015",3
"13236","DOLE","2010",3
"13237","DOLE","2012",3
"13238","DOLE","2013",3
"13239","DOLNQ","2013",3
"13240","DOOR","2014",3
"13241","DORM","2006",3
"13242","DOV","2009",3
"13243","DOV","2015",3
"13244","DOW","2015",3
"13245","DOX","2006",3
"13246","DOX","2013",3
"13247","DPL","2011",3
"13248","DPS","2008",3
"13249","DPS","2015",3
"13250","DPZ","2011",3
"13251","DRA","2008",3
"13252","DRAD","2009",3
"13253","DRAD","2015",3
"13254","DRC","2009",3
"13255","DRC","2010",3
"13256","DRCO","2007",3
"13257","DRE","2008",3
"13258","DRE","2009",3
"13259","DRH","2012",3
"13260","DRH","2015",3
"13261","DRI","2007",3
"13262","DRI","2008",3
"13263","DRI","2010",3
"13264","DRI","2013",3
"13265","DRI","2015",3
"13266","DRII","2014",3
"13267","DRII","2015",3
"13268","DRIV","2007",3
"13269","DRQ","2007",3
"13270","DRQ","2008",3
"13271","DRQ","2010",3
"13272","DRYS","2008",3
"13273","DRYS","2011",3
"13274","DSF","2006",3
"13275","DSPG","2011",3
"13276","DST","2015",3
"13277","DSTI","2008",3
"13278","DSW","2008",3
"13279","DSW","2011",3
"13280","DSWL","2009",3
"13281","DSWL","2015",3
"13282","DTE","2010",3
"13283","DTE","2013",3
"13284","DTEGY","2010",3
"13285","DTF","2012",3
"13286","DTF","2015",3
"13287","DTGF","2007",3
"13288","DTGF","2009",3
"13289","DTGF","2010",3
"13290","DTGF","2012",3
"13291","DTPI","2009",3
"13292","DTPI","2010",3
"13293","DTRK","2009",3
"13294","DTRM","2010",3
"13295","DTSI","2009",3
"13296","DTSI","2010",3
"13297","DUC","2015",3
"13298","DUSA","2008",3
"13299","DV","2007",3
"13300","DVA","2006",3
"13301","DVA","2007",3
"13302","DVA","2015",3
"13303","DVD","2015",3
"13304","DVN","2015",3
"13305","DVW","2007",3
"13306","DW","2010",3
"13307","DWA","2010",3
"13308","DWA","2014",3
"13309","DWA","2015",3
"13310","DWNFQ","2008",3
"13311","DWSN","2011",3
"13312","DWSN","2015",3
"13313","DX","2013",3
"13314","DXCM","2015",3
"13315","DXLG","2006",3
"13316","DXLG","2015",3
"13317","DYN","2010",3
"13318","DYN","2012",3
"13319","DYN","2014",3
"13320","DYN","2015",3
"13321","DYNE","2006",3
"13322","E","2010",3
"13323","EA","2015",3
"13324","EAGL","2014",3
"13325","EAT","2007",3
"13326","EAT","2008",3
"13327","EAT","2010",3
"13328","EAT","2014",3
"13329","EBAY","2015",3
"13330","EBF","2007",3
"13331","EBIO","2015",3
"13332","EBMT","2015",3
"13333","EBSB","2015",3
"13334","ECA","2014",3
"13335","ECF","2009",3
"13336","ECF","2015",3
"13337","ECHO","2006",3
"13338","ECHO","2013",3
"13339","ECL","2015",3
"13340","ECPG","2015",3
"13341","ECTX","2009",3
"13342","EDE","2010",3
"13343","EDE","2015",3
"13344","EDGW","2015",3
"13345","EDN","2007",3
"13346","EDN","2008",3
"13347","EDO","2007",3
"13348","EDS","2006",3
"13349","EDS","2007",3
"13350","EE","2015",3
"13351","EEA","2015",3
"13352","EEEE","2006",3
"13353","EEP","2009",3
"13354","EF","2010",3
"13355","EFII","2006",3
"13356","EFJI","2009",3
"13357","EFR","2012",3
"13358","EFR","2013",3
"13359","EFR","2015",3
"13360","EFSC","2013",3
"13361","EFSC","2015",3
"13362","EFX","2006",3
"13363","EFX","2009",3
"13364","EFX","2013",3
"13365","EGAS","2015",3
"13366","EGF","2015",3
"13367","EGLE","2009",3
"13368","EGN","2010",3
"13369","EGN","2011",3
"13370","EGP","2015",3
"13371","EGY","2015",3
"13372","EHTH","2015",3
"13373","EIG","2011",3
"13374","EIHI","2009",3
"13375","EIHI","2013",3
"13376","EIM","2006",3
"13377","EIM","2015",3
"13378","EIX","2010",3
"13379","EL","2015",3
"13380","ELNK","2009",3
"13381","ELNK","2011",3
"13382","ELNK","2015",3
"13383","ELOS","2015",3
"13384","ELX","2008",3
"13385","ELX","2009",3
"13386","ELY","2015",3
"13387","EMC","2015",3
"13388","EMD","2009",3
"13389","EMDAQ","2007",3
"13390","EME","2008",3
"13391","EME","2009",3
"13392","EMF","2015",3
"13393","EMG","2015",3
"13394","EMI","2015",3
"13395","EMIS","2008",3
"13396","EMKR","2008",3
"13397","EMKR","2015",3
"13398","EML","2015",3
"13399","EMMS","2006",3
"13400","EMMS","2015",3
"13401","EMMSP","2011",3
"13402","EMN","2009",3
"13403","EMN","2010",3
"13404","EMN","2013",3
"13405","EMN","2015",3
"13406","EMT","2006",3
"13407","ENB","2014",3
"13408","ENB","2015",3
"13409","ENDP","2008",3
"13410","ENDP","2009",3
"13411","ENDP","2015",3
"13412","ENFC","2015",3
"13413","ENH","2009",3
"13414","ENI","2010",3
"13415","ENLC","2008",3
"13416","ENLC","2009",3
"13417","ENMC","2006",3
"13418","ENPH","2012",3
"13419","ENPH","2015",3
"13420","ENSI","2008",3
"13421","ENT","2011",3
"13422","ENT","2015",3
"13423","ENTA","2014",3
"13424","ENTG","2015",3
"13425","ENVI","2013",3
"13426","ENVI","2015",3
"13427","ENX","2013",3
"13428","ENX","2015",3
"13429","ENZ","2013",3
"13430","ENZ","2014",3
"13431","ENZ","2015",3
"13432","ENZN","2007",3
"13433","ENZN","2015",3
"13434","EOG","2015",3
"13435","EONGY","2007",3
"13436","EOS","2013",3
"13437","EOX","2012",3
"13438","EP","2010",3
"13439","EPAX","2006",3
"13440","EPAX","2013",3
"13441","EPC","2015",3
"13442","EPD","2007",3
"13443","EPD","2009",3
"13444","EPD","2012",3
"13445","EPD","2015",3
"13446","EPIC","2008",3
"13447","EPIQ","2010",3
"13448","EPR","2006",3
"13449","EQC","2008",3
"13450","EQC","2012",3
"13451","EQC","2015",3
"13452","EQIX","2009",3
"13453","EQIX","2014",3
"13454","EQM","2015",3
"13455","EQR","2007",3
"13456","EQR","2008",3
"13457","EQR","2012",3
"13458","EQR","2013",3
"13459","EQT","2006",3
"13460","EQT","2015",3
"13461","ERB","2011",3
"13462","ERC","2006",3
"13463","ERC","2015",3
"13464","ERHED","2006",3
"13465","ERI","2006",3
"13466","ERI","2015",3
"13467","ERIE","2013",3
"13468","ERII","2010",3
"13469","ERJ","2010",3
"13470","ERN","2012",3
"13471","ES","2015",3
"13472","ESE","2006",3
"13473","ESEA","2015",3
"13474","ESI","2008",3
"13475","ESI","2009",3
"13476","ESI","2010",3
"13477","ESIC","2006",3
"13478","ESIO","2015",3
"13479","ESL","2008",3
"13480","ESL","2009",3
"13481","ESRT","2015",3
"13482","ESRX","2015",3
"13483","ESS","2006",3
"13484","ESS","2009",3
"13485","ESS","2011",3
"13486","ESS","2015",3
"13487","ESSA","2007",3
"13488","ESSA","2015",3
"13489","ESSX","2015",3
"13490","ESSXU","2007",3
"13491","ESV","2006",3
"13492","ESV","2008",3
"13493","ESV","2014",3
"13494","ESV","2015",3
"13495","ETB","2011",3
"13496","ETE","2015",3
"13497","ETFC","2006",3
"13498","ETG","2009",3
"13499","ETH","2015",3
"13500","ETJ","2014",3
"13501","ETJ","2015",3
"13502","ETM","2009",3
"13503","ETN","2015",3
"13504","ETP","2015",3
"13505","ETV","2008",3
"13506","ETX","2015",3
"13507","EURX","2009",3
"13508","EV","2015",3
"13509","EVC","2014",3
"13510","EVC","2015",3
"13511","EVER","2015",3
"13512","EVF","2009",3
"13513","EVG","2006",3
"13514","EVG","2010",3
"13515","EVLV","2008",3
"13516","EVLV","2011",3
"13517","EVLV","2015",3
"13518","EVN","2008",3
"13519","EVP","2015",3
"13520","EVRI","2015",3
"13521","EVST","2006",3
"13522","EVT","2013",3
"13523","EVT","2015",3
"13524","EVTC","2013",3
"13525","EVTC","2015",3
"13526","EVVV","2009",3
"13527","EXA","2015",3
"13528","EXAC","2015",3
"13529","EXAR","2008",3
"13530","EXAR","2012",3
"13531","EXC","2015",3
"13532","EXEL","2011",3
"13533","EXG","2009",3
"13534","EXG","2013",3
"13535","EXMCQ","2006",3
"13536","EXPD","2010",3
"13537","EXPE","2006",3
"13538","EXPE","2008",3
"13539","EXPE","2015",3
"13540","EXPO","2006",3
"13541","EXR","2006",3
"13542","EXR","2012",3
"13543","EXR","2013",3
"13544","EXTR","2006",3
"13545","EXTR","2011",3
"13546","EXTR","2013",3
"13547","EXTR","2015",3
"13548","EXXI","2009",3
"13549","EYE","2006",3
"13550","EZPW","2011",3
"13551","F","2008",3
"13552","F","2009",3
"13553","F","2015",3
"13554","FAC","2006",3
"13555","FACE","2012",3
"13556","FAF","2010",3
"13557","FAF","2013",3
"13558","FALC","2015",3
"13559","FAM","2006",3
"13560","FARM","2010",3
"13561","FARM","2015",3
"13562","FAST","2006",3
"13563","FAST","2008",3
"13564","FAST","2015",3
"13565","FAVS","2007",3
"13566","FAX","2013",3
"13567","FB","2012",3
"13568","FB","2015",3
"13569","FBC","2008",3
"13570","FBHS","2015",3
"13571","FBIO","2015",3
"13572","FBIZ","2007",3
"13573","FBIZ","2013",3
"13574","FBP","2015",3
"13575","FBRC","2007",3
"13576","FBRC","2010",3
"13577","FBTXQ","2006",3
"13578","FBTXQ","2008",3
"13579","FCB","2015",3
"13580","FCE","2015",3
"13581","FCGI","2006",3
"13582","FCH","2012",3
"13583","FCH","2015",3
"13584","FCM","2008",3
"13585","FCM","2010",3
"13586","FCMCQ","2007",3
"13587","FCN","2006",3
"13588","FCT","2009",3
"13589","FCT","2010",3
"13590","FCX","2015",3
"13591","FDI","2015",3
"13592","FDML","2008",3
"13593","FDML","2015",3
"13594","FDRY","2008",3
"13595","FDS","2006",3
"13596","FDS","2009",3
"13597","FDX","2015",3
"13598","FE","2015",3
"13599","FEI","2013",3
"13600","FEIC","2007",3
"13601","FEIM","2015",3
"13602","FELE","2015",3
"13603","FEN","2015",3
"13604","FES","2012",3
"13605","FES","2015",3
"13606","FET","2014",3
"13607","FETIX","2015",3
"13608","FEV","2006",3
"13609","FFC","2006",3
"13610","FFEDQ","2006",3
"13611","FFEX","2006",3
"13612","FFH","2009",3
"13613","FFIC","2015",3
"13614","FFIV","2010",3
"13615","FFIV","2014",3
"13616","FFNM","2014",3
"13617","FFNM","2015",3
"13618","FFNW","2015",3
"13619","FHY","2011",3
"13620","FICO","2011",3
"13621","FIG","2007",3
"13622","FIG","2010",3
"13623","FII","2010",3
"13624","FINL","2006",3
"13625","FINL","2015",3
"13626","FISV","2006",3
"13627","FISV","2010",3
"13628","FISV","2013",3
"13629","FITB","2011",3
"13630","FITB","2012",3
"13631","FITB","2014",3
"13632","FITB","2015",3
"13633","FIX","2011",3
"13634","FL","2013",3
"13635","FLEX","2011",3
"13636","FLEX","2013",3
"13637","FLEX","2015",3
"13638","FLIR","2006",3
"13639","FLIR","2008",3
"13640","FLIR","2010",3
"13641","FLIR","2013",3
"13642","FLO","2015",3
"13643","FLOW","2013",3
"13644","FLR","2007",3
"13645","FLR","2011",3
"13646","FLS","2015",3
"13647","FLWS","2007",3
"13648","FLWS","2015",3
"13649","FMARQ","2006",3
"13650","FMBI","2006",3
"13651","FMBI","2007",3
"13652","FMC","2015",3
"13653","FMCN","2007",3
"13654","FMD","2012",3
"13655","FMER","2010",3
"13656","FMER","2015",3
"13657","FMNB","2015",3
"13658","FMX","2015",3
"13659","FNB","2006",3
"13660","FNB","2008",3
"13661","FNB","2015",3
"13662","FNF","2006",3
"13663","FNF","2015",3
"13664","FNFG","2015",3
"13665","FNFV","2015",3
"13666","FNMA","2010",3
"13667","FNSR","2015",3
"13668","FNWB","2015",3
"13669","FOE","2015",3
"13670","FOF","2015",3
"13671","FOR","2015",3
"13672","FOX","2010",3
"13673","FOX","2015",3
"13674","FOXA","2015",3
"13675","FPT","2015",3
"13676","FRCMQ","2009",3
"13677","FRM","2015",3
"13678","FRME","2015",3
"13679","FRO","2006",3
"13680","FRT","2008",3
"13681","FRT","2012",3
"13682","FRT","2013",3
"13683","FSAM","2015",3
"13684","FSBW","2015",3
"13685","FSC","2008",3
"13686","FSC","2014",3
"13687","FSD","2015",3
"13688","FSFG","2015",3
"13689","FSII","2009",3
"13690","FSP","2006",3
"13691","FSP","2008",3
"13692","FSP","2014",3
"13693","FSS","2015",3
"13694","FSTR","2006",3
"13695","FSTR","2014",3
"13696","FSYS","2015",3
"13697","FTD","2015",3
"13698","FTF","2015",3
"13699","FTGX","2007",3
"13700","FTI","2008",3
"13701","FTI","2015",3
"13702","FTNT","2015",3
"13703","FUL","2015",3
"13704","FUND","2010",3
"13705","FUND","2013",3
"13706","FUR","2014",3
"13707","FURX","2010",3
"13708","FURX","2012",3
"13709","FVE","2007",3
"13710","FXCB","2011",3
"13711","FXCB","2015",3
"13712","FXEN","2009",3
"13713","FXEN","2015",3
"13714","GAB","2015",3
"13715","GAM","2006",3
"13716","GAM","2015",3
"13717","GAPTQ","2010",3
"13718","GAS","2015",3
"13719","GASS","2011",3
"13720","GASS","2015",3
"13721","GB","2015",3
"13722","GBM","2008",3
"13723","GBX","2006",3
"13724","GBX","2015",3
"13725","GCAP","2011",3
"13726","GCO","2006",3
"13727","GCO","2008",3
"13728","GCOM","2012",3
"13729","GCOM","2013",3
"13730","GCV","2015",3
"13731","GCVRZ","2011",3
"13732","GCVRZ","2015",3
"13733","GD","2010",3
"13734","GD","2011",3
"13735","GD","2014",3
"13736","GDEN","2006",3
"13737","GDEN","2015",3
"13738","GDL","2015",3
"13739","GDO","2013",3
"13740","GDPM","2015",3
"13741","GDV","2015",3
"13742","GE","2015",3
"13743","GEHL","2008",3
"13744","GEL","2012",3
"13745","GEN","2013",3
"13746","GEN","2015",3
"13747","GENZ","2007",3
"13748","GEO","2014",3
"13749","GES","2006",3
"13750","GETI","2006",3
"13751","GETI","2008",3
"13752","GETI","2009",3
"13753","GF","2015",3
"13754","GFF","2015",3
"13755","GFI","2010",3
"13756","GFIG","2008",3
"13757","GGAC","2015",3
"13758","GGACR","2015",3
"13759","GGACU","2015",3
"13760","GGB","2015",3
"13761","GGE","2006",3
"13762","GGE","2007",3
"13763","GGG","2015",3
"13764","GGL","2006",3
"13765","GGN","2011",3
"13766","GGN","2012",3
"13767","GGP","2015",3
"13768","GGT","2015",3
"13769","GGZ","2014",3
"13770","GGZ","2015",3
"13771","GHC","2015",3
"13772","GHI","2015",3
"13773","GHN","2008",3
"13774","GIG","2009",3
"13775","GIII","2007",3
"13776","GIII","2012",3
"13777","GILD","2006",3
"13778","GILD","2015",3
"13779","GILT","2008",3
"13780","GILT","2015",3
"13781","GIS","2015",3
"13782","GIVN","2011",3
"13783","GLBL","2006",3
"13784","GLCH","2008",3
"13785","GLCH","2014",3
"13786","GLDD","2015",3
"13787","GLNG","2013",3
"13788","GLNG","2014",3
"13789","GLNG","2015",3
"13790","GLOG","2012",3
"13791","GLPI","2015",3
"13792","GLPW","2006",3
"13793","GLPW","2015",3
"13794","GLQ","2011",3
"13795","GLRE","2007",3
"13796","GLRI","2013",3
"13797","GLU","2015",3
"13798","GLUU","2008",3
"13799","GLUU","2011",3
"13800","GLUU","2013",3
"13801","GLV","2014",3
"13802","GLW","2015",3
"13803","GM","2015",3
"13804","GME","2006",3
"13805","GME","2007",3
"13806","GMET","2009",3
"13807","GMO","2008",3
"13808","GMO","2010",3
"13809","GMO","2013",3
"13810","GMRRQ","2006",3
"13811","GMT","2015",3
"13812","GNC","2015",3
"13813","GNCMA","2010",3
"13814","GNK","2015",3
"13815","GNSYY","2007",3
"13816","GNTX","2007",3
"13817","GNTX","2015",3
"13818","GNW","2009",3
"13819","GNW","2015",3
"13820","GOGO","2015",3
"13821","GOLD","2010",3
"13822","GOLD","2015",3
"13823","GOOG","2014",3
"13824","GOOG","2015",3
"13825","GOOGL","2015",3
"13826","GPC","2015",3
"13827","GPH","2009",3
"13828","GPI","2013",3
"13829","GPI","2015",3
"13830","GPK","2006",3
"13831","GPK","2008",3
